Iteration	Subiteration Number	Best Neighbor Score		Best Score
---------------------------------------------------------------------------------
	0				0			293.1109005				293.1109005
	0				0			204.8218738				204.8218738
	0				0			171.9941859				171.9941859
	0				0			169.7645428				169.7645428
	0				0			125.4631420				125.4631420
	0				0			92.9623580				92.9623580
	0				0			65.7495247				65.7495247
	0				0			53.5723809				53.5723809
	0				0			34.2928564				34.2928564
	0				0			30.7896086				30.7896086
	0				0			30.0998339				30.0998339
	0				0			29.5972972				29.5972972
	0				1			29.6984848				29.5972972
	0				0			29.4618397				29.4618397
	0				1			29.4618397				29.4618397
	0				0			28.7054002				28.7054002
	0				1			28.7054002				28.7054002
	0				0			28.0713377				28.0713377
	0				1			29.5972972				28.0713377
	0				2			29.5972972				28.0713377
	0				3			29.6310648				28.0713377
	0				4			29.6310648				28.0713377
	0				5			29.2574777				28.0713377
	1				0			230.4994577				28.0713377
	1				0			163.7986569				28.0713377
	1				0			153.6684743				28.0713377
	1				0			127.3577638				28.0713377
	1				0			110.7293999				28.0713377
	1				0			93.8296328				28.0713377
	1				0			76.8439978				28.0713377
	1				0			54.8178803				28.0713377
	1				0			41.7612260				28.0713377
	1				0			36.5513338				28.0713377
	1				0			33.3766385				28.0713377
	1				0			25.8650343				25.8650343
	1				0			23.9791576				23.9791576
	1				0			22.6936114				22.6936114
	1				0			21.4476106				21.4476106
	1				1			21.9772610				21.4476106
	1				0			19.4422221				19.4422221
	1				1			19.4422221				19.4422221
	1				0			19.2353841				19.2353841
	1				0			18.9208879				18.9208879
	1				0			18.7616630				18.7616630
	1				0			17.4642492				17.4642492
	1				1			17.6918060				17.4642492
	1				2			17.5783958				17.4642492
	1				3			18.2482876				17.4642492
	1				4			18.8414437				17.4642492
	1				5			18.7882942				17.4642492
	2				0			194.8152971				17.4642492
	2				0			141.9154678				17.4642492
	2				1			151.7959156				17.4642492
	2				0			135.8749425				17.4642492
	2				0			68.3227634				17.4642492
	2				0			53.0848378				17.4642492
	2				0			43.0581003				17.4642492
	2				0			32.1403174				17.4642492
	2				0			27.0739727				17.4642492
	2				0			18.8414437				17.4642492
	2				0			18.6279360				17.4642492
	2				1			18.8944436				17.4642492
	2				0			18.4661853				17.4642492
	2				0			18.4119526				17.4642492
	2				0			18.3030052				17.4642492
	2				0			18.2482876				17.4642492
	2				1			18.2482876				17.4642492
	2				2			18.2482876				17.4642492
	2				3			18.2482876				17.4642492
	2				4			18.2482876				17.4642492
	2				5			18.2482876				17.4642492
	3				0			265.7254222				17.4642492
	3				0			189.2300188				17.4642492
	3				0			128.4211821				17.4642492
	3				0			124.4307036				17.4642492
	3				0			101.2570985				17.4642492
	3				0			86.5794433				17.4642492
	3				0			71.8261791				17.4642492
	3				0			55.4346462				17.4642492
	3				0			49.7995984				17.4642492
	3				0			33.7194306				17.4642492
	3				1			34.6265794				17.4642492
	3				0			33.5410197				17.4642492
	3				0			33.4514574				17.4642492
	3				0			33.0302891				17.4642492
	3				1			33.1209903				17.4642492
	3				2			33.1209903				17.4642492
	3				3			33.1209903				17.4642492
	3				4			33.1511689				17.4642492
	3				0			32.9089653				17.4642492
	3				1			32.9089653				17.4642492
	3				0			32.6036808				17.4642492
	3				0			32.4499615				17.4642492
	3				1			32.5115364				17.4642492
	3				2			32.5115364				17.4642492
	3				3			32.5115364				17.4642492
	3				4			32.5115364				17.4642492
	3				5			32.5115364				17.4642492
	4				0			173.1617741				17.4642492
	4				0			147.5127113				17.4642492
	4				1			150.9966887				17.4642492
	4				0			137.5245433				17.4642492
	4				0			116.6318996				17.4642492
	4				0			106.1084351				17.4642492
	4				0			95.6399498				17.4642492
	4				0			85.1116913				17.4642492
	4				0			72.7255113				17.4642492
	4				0			62.4339651				17.4642492
	4				0			57.4108004				17.4642492
	4				0			49.6386946				17.4642492
	4				0			45.4642717				17.4642492
	4				0			33.9558537				17.4642492
	4				0			29.4448637				17.4642492
	4				1			29.4448637				17.4642492
	4				0			29.0688837				17.4642492
	4				0			28.6181760				17.4642492
	4				0			28.5832119				17.4642492
	4				0			27.9105715				17.4642492
	4				0			25.9036677				17.4642492
	4				0			25.5538647				17.4642492
	4				1			25.7099203				17.4642492
	4				2			25.7099203				17.4642492
	4				3			25.7099203				17.4642492
	4				4			25.7099203				17.4642492
	4				5			25.7099203				17.4642492
	5				0			194.9358869				17.4642492
	5				0			116.8503316				17.4642492
	5				1			120.6731122				17.4642492
	5				0			106.1225706				17.4642492
	5				1			123.1584345				17.4642492
	5				2			113.9956140				17.4642492
	5				0			105.0666455				17.4642492
	5				0			93.1020945				17.4642492
	5				0			82.8251170				17.4642492
	5				0			71.7356257				17.4642492
	5				0			56.7978873				17.4642492
	5				0			51.2054685				17.4642492
	5				0			47.1380950				17.4642492
	5				0			39.7743636				17.4642492
	5				0			34.6410162				17.4642492
	5				0			29.6310648				17.4642492
	5				0			26.6082694				17.4642492
	5				0			20.6881609				17.4642492
	5				1			20.8326667				17.4642492
	5				2			20.7846097				17.4642492
	5				3			20.9761770				17.4642492
	5				4			20.9761770				17.4642492
	5				5			20.9761770				17.4642492
	6				0			288.1076188				17.4642492
	6				0			185.3429254				17.4642492
	6				0			140.7053659				17.4642492
	6				0			137.6844218				17.4642492
	6				0			124.4186481				17.4642492
	6				0			111.4001795				17.4642492
	6				0			94.0850679				17.4642492
	6				0			78.2623792				17.4642492
	6				0			61.2372436				17.4642492
	6				0			51.4587213				17.4642492
	6				0			38.6522962				17.4642492
	6				0			38.5356977				17.4642492
	6				0			38.0394532				17.4642492
	6				0			29.9666481				17.4642492
	6				0			29.1547595				17.4642492
	6				0			28.4604989				17.4642492
	6				0			28.0356915				17.4642492
	6				0			28.0000000				17.4642492
	6				0			27.8926514				17.4642492
	6				1			27.8926514				17.4642492
	6				2			27.8926514				17.4642492
	6				3			27.8926514				17.4642492
	6				4			27.8926514				17.4642492
	6				0			27.5317998				17.4642492
	6				0			27.3130006				17.4642492
	6				1			27.3130006				17.4642492
	6				2			27.3130006				17.4642492
	6				3			27.3130006				17.4642492
	6				4			27.3130006				17.4642492
	6				5			27.3130006				17.4642492
	7				0			300.3164997				17.4642492
	7				0			187.4353222				17.4642492
	7				0			155.8011553				17.4642492
	7				0			138.5532389				17.4642492
	7				0			104.5179410				17.4642492
	7				0			70.8378430				17.4642492
	7				0			51.7783739				17.4642492
