Iteration	Subiteration Number	Best Neighbor Score		Best Score
---------------------------------------------------------------------------------
	0				0			268.9089065				268.9089065
	0				0			194.7074729				194.7074729
	0				0			149.8999666				149.8999666
	0				0			125.0679815				125.0679815
	0				0			103.6146708				103.6146708
	0				0			86.7755726				86.7755726
	0				0			76.3151361				76.3151361
	0				0			63.6238949				63.6238949
	0				0			47.0319041				47.0319041
	0				0			38.6781592				38.6781592
	0				0			26.4575131				26.4575131
	0				0			23.0651252				23.0651252
	0				0			22.4944438				22.4944438
	0				1			25.7293607				22.4944438
	0				0			21.4009346				21.4009346
	0				0			20.7846097				20.7846097
	0				1			20.8326667				20.7846097
	0				2			20.8326667				20.7846097
	0				3			20.8326667				20.7846097
	0				4			20.8326667				20.7846097
	0				5			20.8326667				20.7846097
	1				0			194.3193248				20.7846097
	1				0			157.6483428				20.7846097
	1				0			143.4573107				20.7846097
	1				0			125.1159462				20.7846097
	1				0			115.2996097				20.7846097
	1				0			111.9374826				20.7846097
	1				0			109.4714575				20.7846097
	1				0			103.2908515				20.7846097
	1				0			96.0832972				20.7846097
	1				0			87.3613187				20.7846097
	1				0			74.6257328				20.7846097
	1				0			61.8304132				20.7846097
	1				0			49.8196748				20.7846097
	1				0			44.2944692				20.7846097
	1				0			31.4960315				20.7846097
	1				0			28.1780056				20.7846097
	1				0			25.8843582				20.7846097
	1				0			25.5342907				20.7846097
	1				0			25.2982213				20.7846097
	1				0			25.2190404				20.7846097
	1				0			25.0998008				20.7846097
	1				0			24.2487113				20.7846097
	1				1			24.2487113				20.7846097
	1				0			23.8327506				20.7846097
	1				1			23.9165215				20.7846097
	1				2			23.9582971				20.7846097
	1				3			23.9582971				20.7846097
	1				4			23.9582971				20.7846097
	1				5			23.9582971				20.7846097
	2				0			310.1354543				20.7846097
	2				0			204.1225122				20.7846097
	2				0			156.7641541				20.7846097
	2				0			150.6419596				20.7846097
	2				0			125.3674599				20.7846097
	2				0			105.9952829				20.7846097
	2				0			79.3284312				20.7846097
	2				0			60.2826675				20.7846097
	2				0			40.2243707				20.7846097
	2				0			30.4302481				20.7846097
	2				0			21.9089023				20.7846097
	2				1			22.3606798				20.7846097
	2				0			21.8632111				20.7846097
	2				0			20.5426386				20.5426386
	2				1			20.7846097				20.5426386
	2				2			20.7846097				20.5426386
	2				0			17.1464282				17.1464282
	2				1			17.4355958				17.1464282
	2				2			17.2626765				17.1464282
	2				3			17.2046505				17.1464282
	2				4			17.1464282				17.1464282
	2				5			17.1464282				17.1464282
	3				0			205.3241340				17.1464282
	3				0			157.7054216				17.1464282
	3				0			143.4363971				17.1464282
	3				0			138.0579588				17.1464282
	3				0			124.3744347				17.1464282
	3				0			111.2564605				17.1464282
	3				0			97.3447482				17.1464282
	3				0			78.9430174				17.1464282
	3				0			68.4251416				17.1464282
	3				0			59.0592922				17.1464282
	3				0			48.4974226				17.1464282
	3				0			41.2067956				17.1464282
	3				0			37.0540146				17.1464282
	3				0			28.9136646				17.1464282
	3				0			26.4575131				17.1464282
	3				0			18.4390889				17.1464282
	3				1			18.4932420				17.1464282
	3				0			18.3847763				17.1464282
	3				0			18.0000000				17.1464282
	3				1			18.0000000				17.1464282
	3				2			18.0000000				17.1464282
	3				3			18.0000000				17.1464282
	3				0			17.7763888				17.1464282
	3				1			17.7763888				17.1464282
	3				2			17.7763888				17.1464282
	3				3			17.7763888				17.1464282
	3				4			17.7763888				17.1464282
	3				5			17.7763888				17.1464282
	4				0			250.6511520				17.1464282
	4				0			178.7008674				17.1464282
	4				0			138.2244551				17.1464282
	4				0			89.3588272				17.1464282
	4				0			63.7181293				17.1464282
	4				0			40.3732585				17.1464282
	4				0			34.8425028				17.1464282
	4				1			35.6370594				17.1464282
	4				0			33.6452077				17.1464282
	4				0			33.3766385				17.1464282
	4				0			32.0624391				17.1464282
	4				0			31.6859590				17.1464282
	4				0			31.2089731				17.1464282
	4				0			31.0161248				17.1464282
	4				0			30.8220700				17.1464282
	4				0			29.5972972				17.1464282
	4				1			29.6984848				17.1464282
	4				0			29.4618397				17.1464282
	4				1			29.7321375				17.1464282
	4				0			28.2842712				17.1464282
	4				1			28.5306852				17.1464282
	4				2			28.5306852				17.1464282
	4				0			28.1069386				17.1464282
	4				0			27.7488739				17.1464282
	4				1			27.7488739				17.1464282
	4				2			27.7488739				17.1464282
	4				3			27.7488739				17.1464282
	4				4			27.7488739				17.1464282
	4				5			27.7488739				17.1464282
	5				0			263.0665315				17.1464282
	5				0			235.7922815				17.1464282
	5				0			151.3704066				17.1464282
	5				0			98.3310734				17.1464282
	5				0			84.4274837				17.1464282
	5				0			51.2835256				17.1464282
	5				0			44.6318272				17.1464282
	5				0			37.6563408				17.1464282
	5				1			37.7359245				17.1464282
	5				0			37.0944740				17.1464282
	5				0			37.0675060				17.1464282
	5				1			37.0675060				17.1464282
	5				0			36.4417343				17.1464282
	5				0			36.2491379				17.1464282
	5				0			35.9444015				17.1464282
	5				1			35.9722115				17.1464282
	5				0			35.6931366				17.1464282
	5				0			35.2987252				17.1464282
	5				1			35.2987252				17.1464282
	5				2			35.2987252				17.1464282
	5				0			35.1852242				17.1464282
	5				0			34.9571166				17.1464282
	5				1			35.0428309				17.1464282
	5				0			34.8425028				17.1464282
	5				0			34.5832329				17.1464282
	5				0			34.2636834				17.1464282
