Iteration	Subiteration Number	Best Neighbor Score		Best Score
---------------------------------------------------------------------------------
	0				0			29.376861643136763		29.376861643136763
	0				1			32.155870381627054		29.376861643136763
	0				0			26.115129714401192		26.115129714401192
	0				0			25.787593916455254		25.787593916455254
	0				0			23.323807579381203		23.323807579381203
	0				0			19.183326093250876		19.183326093250876
	0				0			14.491376746189438		14.491376746189438
	0				0			9.38083151964686		9.38083151964686
	0				0			7.615773105863909		7.615773105863909
	0				0			7.3484692283495345		7.3484692283495345
	0				0			7.211102550927978		7.211102550927978
	0				0			7.211102550927978		7.211102550927978
	0				0			7.211102550927978		7.211102550927978
	0				0			6.4031242374328485		6.4031242374328485
	0				1			6.855654600401044		6.4031242374328485
	0				2			6.855654600401044		6.4031242374328485
	0				0			5.5677643628300215		5.5677643628300215
	0				0			5.5677643628300215		5.5677643628300215
	0				0			5.5677643628300215		5.5677643628300215
	0				0			5.5677643628300215		5.5677643628300215
	0				0			5.5677643628300215		5.5677643628300215
	0				1			5.744562646538029		5.5677643628300215
	0				0			5.477225575051661		5.477225575051661
	0				0			4.69041575982343		4.69041575982343
	0				1			5.0		4.69041575982343
	0				2			5.830951894845301		4.69041575982343
	0				0			4.47213595499958		4.47213595499958
	0				1			5.744562646538029		4.47213595499958
	0				0			3.605551275463989		3.605551275463989
	0				1			3.872983346207417		3.605551275463989
	0				2			4.242640687119285		3.605551275463989
	0				3			4.0		3.605551275463989
	0				4			4.242640687119285		3.605551275463989
	0				5			3.7416573867739413		3.605551275463989
	1				0			33.421549934136806		3.605551275463989
	1				1			34.49637662132068		3.605551275463989
	1				2			33.63034344160047		3.605551275463989
	1				3			34.07345007480164		3.605551275463989
	1				0			23.323807579381203		3.605551275463989
	1				0			18.920887928424502		3.605551275463989
	1				0			13.19090595827292		3.605551275463989
	1				0			10.0		3.605551275463989
	1				0			4.898979485566356		3.605551275463989
	1				1			10.44030650891055		3.605551275463989
	1				2			8.888194417315589		3.605551275463989
	1				3			5.196152422706632		3.605551275463989
	1				0			4.898979485566356		3.605551275463989
	1				1			6.324555320336759		3.605551275463989
	1				2			6.324555320336759		3.605551275463989
	1				3			5.196152422706632		3.605551275463989
	1				4			5.196152422706632		3.605551275463989
	1				5			5.196152422706632		3.605551275463989
	2				0			14.142135623730951		3.605551275463989
	2				0			12.529964086141668		3.605551275463989
	2				0			9.327379053088816		3.605551275463989
	2				0			7.483314773547883		3.605551275463989
	2				0			5.0		3.605551275463989
	2				1			6.855654600401044		3.605551275463989
	2				2			6.782329983125268		3.605551275463989
	2				3			6.324555320336759		3.605551275463989
	2				4			5.830951894845301		3.605551275463989
	2				0			4.47213595499958		3.605551275463989
	2				0			3.4641016151377544		3.4641016151377544
	2				0			3.4641016151377544		3.4641016151377544
	2				0			3.1622776601683795		3.1622776601683795
	2				0			2.6457513110645907		2.6457513110645907
	2				1			3.0		2.6457513110645907
	2				2			3.7416573867739413		2.6457513110645907
	2				3			3.1622776601683795		2.6457513110645907
	2				4			2.8284271247461903		2.6457513110645907
	2				5			2.8284271247461903		2.6457513110645907
	3				0			36.52396473549935		2.6457513110645907
	3				0			34.307433596816885		2.6457513110645907
	3				0			18.734993995195193		2.6457513110645907
	3				1			19.519221295943137		2.6457513110645907
	3				0			18.16590212458495		2.6457513110645907
	3				1			31.160872901765767		2.6457513110645907
	3				0			12.884098726725126		2.6457513110645907
	3				1			14.89966442575134		2.6457513110645907
	3				2			16.431676725154983		2.6457513110645907
	3				0			10.770329614269007		2.6457513110645907
	3				1			11.532562594670797		2.6457513110645907
	3				2			12.12435565298214		2.6457513110645907
	3				3			10.908712114635714		2.6457513110645907
	3				0			8.94427190999916		2.6457513110645907
	3				0			7.681145747868608		2.6457513110645907
	3				0			7.615773105863909		2.6457513110645907
	3				0			7.3484692283495345		2.6457513110645907
	3				0			7.0		2.6457513110645907
	3				0			3.872983346207417		2.6457513110645907
	3				0			3.7416573867739413		2.6457513110645907
	3				0			3.3166247903554		2.6457513110645907
	3				0			3.1622776601683795		2.6457513110645907
	3				1			3.605551275463989		2.6457513110645907
	3				0			2.449489742783178		2.449489742783178
	3				1			3.605551275463989		2.449489742783178
	3				2			2.8284271247461903		2.449489742783178
	3				3			2.8284271247461903		2.449489742783178
	3				0			2.449489742783178		2.449489742783178
	3				0			2.23606797749979		2.23606797749979
	3				0			2.23606797749979		2.23606797749979
	3				0			2.23606797749979		2.23606797749979
	3				0			2.23606797749979		2.23606797749979
	3				1			2.6457513110645907		2.23606797749979
	3				2			2.6457513110645907		2.23606797749979
	3				3			3.1622776601683795		2.23606797749979
	3				4			3.0		2.23606797749979
	3				5			3.1622776601683795		2.23606797749979
	4				0			33.85262175962151		2.23606797749979
	4				1			34.10278580995987		2.23606797749979
	4				2			34.0147027033899		2.23606797749979
	4				0			33.37663853655727		2.23606797749979
	4				0			33.37663853655727		2.23606797749979
	4				0			32.92415526630866		2.23606797749979
	4				1			33.704599092705436		2.23606797749979
	4				0			32.72613634390714		2.23606797749979
	4				0			29.427877939124322		2.23606797749979
	4				0			10.295630140987		2.23606797749979
	4				1			13.19090595827292		2.23606797749979
	4				2			13.19090595827292		2.23606797749979
	4				3			13.19090595827292		2.23606797749979
	4				4			12.569805089976535		2.23606797749979
	4				0			9.219544457292887		2.23606797749979
	4				0			8.717797887081348		2.23606797749979
	4				0			7.3484692283495345		2.23606797749979
	4				0			7.3484692283495345		2.23606797749979
	4				0			7.3484692283495345		2.23606797749979
	4				1			7.615773105863909		2.23606797749979
	4				2			7.483314773547883		2.23606797749979
	4				0			5.196152422706632		2.23606797749979
	4				0			5.0		2.23606797749979
	4				0			4.58257569495584		2.23606797749979
	4				0			4.58257569495584		2.23606797749979
	4				0			4.47213595499958		2.23606797749979
	4				0			3.872983346207417		2.23606797749979
	4				1			4.0		2.23606797749979
	4				2			4.123105625617661		2.23606797749979
	4				3			4.0		2.23606797749979
	4				4			4.0		2.23606797749979
	4				0			3.1622776601683795		2.23606797749979
	4				0			3.0		2.23606797749979
	4				0			2.449489742783178		2.23606797749979
	4				1			3.0		2.23606797749979
	4				0			2.449489742783178		2.23606797749979
	4				1			2.8284271247461903		2.23606797749979
	4				2			2.6457513110645907		2.23606797749979
	4				3			2.6457513110645907		2.23606797749979
	4				4			3.0		2.23606797749979
	4				0			2.449489742783178		2.23606797749979
	4				0			2.449489742783178		2.23606797749979
	4				0			2.449489742783178		2.23606797749979
	4				0			2.449489742783178		2.23606797749979
	4				1			3.3166247903554		2.23606797749979
	4				2			2.6457513110645907		2.23606797749979
	4				3			3.0		2.23606797749979
	4				4			3.3166247903554		2.23606797749979
	4				5			3.0		2.23606797749979
	5				0			29.376861643136763		2.23606797749979
	5				0			23.600847442411894		2.23606797749979
	5				0			22.24859546128699		2.23606797749979
	5				0			22.090722034374522		2.23606797749979
	5				0			21.97726097583591		2.23606797749979
	5				0			21.517434791350013		2.23606797749979
	5				0			21.213203435596427		2.23606797749979
	5				0			19.849433241279208		2.23606797749979
	5				0			10.488088481701515		2.23606797749979
	5				1			12.36931687685298		2.23606797749979
	5				0			8.48528137423857		2.23606797749979
	5				0			4.69041575982343		2.23606797749979
	5				0			4.0		2.23606797749979
	5				0			3.4641016151377544		2.23606797749979
	5				0			3.0		2.23606797749979
	5				0			3.0		2.23606797749979
	5				0			2.6457513110645907		2.23606797749979
	5				0			2.6457513110645907		2.23606797749979
	5				1			3.3166247903554		2.23606797749979
	5				2			3.605551275463989		2.23606797749979
	5				3			3.605551275463989		2.23606797749979
	5				4			3.605551275463989		2.23606797749979
	5				5			3.605551275463989		2.23606797749979
	6				0			37.64306044943742		2.23606797749979
	6				0			35.21363372331802		2.23606797749979
	6				0			33.1058907144937		2.23606797749979
	6				0			32.43454948045371		2.23606797749979
	6				1			33.015148038438355		2.23606797749979
	6				2			33.25657829663178		2.23606797749979
	6				0			19.87460691435179		2.23606797749979
	6				0			16.1245154965971		2.23606797749979
	6				0			13.076696830622021		2.23606797749979
	6				1			30.298514815086232		2.23606797749979
	6				2			30.133038346638727		2.23606797749979
	6				0			12.206555615733702		2.23606797749979
	6				0			9.899494936611665		2.23606797749979
	6				0			6.0		2.23606797749979
	6				1			7.745966692414834		2.23606797749979
	6				0			5.196152422706632		2.23606797749979
	6				1			6.48074069840786		2.23606797749979
	6				2			6.4031242374328485		2.23606797749979
	6				3			6.244997998398398		2.23606797749979
	6				4			6.244997998398398		2.23606797749979
	6				5			6.708203932499369		2.23606797749979
	7				0			36.193922141707716		2.23606797749979
	7				0			34.828149534535996		2.23606797749979
	7				0			34.161381705077446		2.23606797749979
	7				0			33.97057550292606		2.23606797749979
	7				0			33.97057550292606		2.23606797749979
	7				0			33.97057550292606		2.23606797749979
	7				0			33.97057550292606		2.23606797749979
	7				0			33.97057550292606		2.23606797749979
	7				0			33.97057550292606		2.23606797749979
	7				0			33.97057550292606		2.23606797749979
	7				0			33.97057550292606		2.23606797749979
	7				1			34.044089061098404		2.23606797749979
	7				2			34.044089061098404		2.23606797749979
	7				3			34.044089061098404		2.23606797749979
	7				4			34.044089061098404		2.23606797749979
	7				5			34.044089061098404		2.23606797749979
	8				0			29.376861643136763		2.23606797749979
	8				1			36.29049462324811		2.23606797749979
	8				0			23.065125189341593		2.23606797749979
	8				1			23.473389188611005		2.23606797749979
	8				2			23.473389188611005		2.23606797749979
	8				3			24.372115213907882		2.23606797749979
	8				0			22.47220505424423		2.23606797749979
	8				1			23.065125189341593		2.23606797749979
	8				0			22.271057451320086		2.23606797749979
	8				0			16.73320053068151		2.23606797749979
	8				0			14.106735979665885		2.23606797749979
	8				0			12.0		2.23606797749979
