Iteration	Subiteration Number	Best Neighbor Score		Best Score
---------------------------------------------------------------------------------
	0				0			270.1351514				270.1351514
	0				0			200.3247364				200.3247364
	0				0			165.9457743				165.9457743
	0				0			112.9203259				112.9203259
	0				0			91.1701706				91.1701706
	0				0			68.6002915				68.6002915
	0				0			44.4971909				44.4971909
	0				0			41.5331193				41.5331193
	0				0			38.5227206				38.5227206
	0				0			27.0370117				27.0370117
	0				0			26.8141754				26.8141754
	0				1			27.0739727				26.8141754
	0				2			27.0739727				26.8141754
	0				3			26.9629375				26.8141754
	0				4			27.0739727				26.8141754
	0				5			27.1845544				26.8141754
	1				0			309.4123462				26.8141754
	1				0			235.8389281				26.8141754
	1				0			171.9563898				26.8141754
	1				1			185.1026742				26.8141754
	1				0			108.2497113				26.8141754
	1				0			77.7946014				26.8141754
	1				0			61.5467302				26.8141754
	1				0			51.8266341				26.8141754
	1				0			46.3033476				26.8141754
	1				0			35.8747822				26.8141754
	1				0			30.2489669				26.8141754
	1				0			25.3771551				25.3771551
	1				1			25.4558441				25.3771551
	1				0			25.0599282				25.0599282
	1				0			24.6981781				24.6981781
	1				0			23.9582971				23.9582971
	1				1			24.0416306				23.9582971
	1				2			24.0416306				23.9582971
	1				3			24.0416306				23.9582971
	1				4			24.0416306				23.9582971
	1				5			24.0416306				23.9582971
	2				0			217.5545909				23.9582971
	2				0			178.5525133				23.9582971
	2				0			132.6499152				23.9582971
	2				0			113.3446073				23.9582971
	2				0			100.9207610				23.9582971
	2				0			82.1218607				23.9582971
	2				0			70.8872344				23.9582971
	2				0			60.9836044				23.9582971
	2				0			40.8044115				23.9582971
	2				0			31.8904374				23.9582971
	2				0			26.4764046				23.9582971
	2				0			18.8679623				18.8679623
	2				0			18.7616630				18.7616630
	2				0			18.6547581				18.6547581
	2				1			18.8679623				18.6547581
	2				2			18.8679623				18.6547581
	2				3			18.8148877				18.6547581
	2				4			18.7616630				18.6547581
	2				5			18.7616630				18.6547581
	3				0			287.0592273				18.6547581
	3				0			210.2569856				18.6547581
	3				0			159.3863231				18.6547581
	3				0			135.0000000				18.6547581
	3				0			104.2880626				18.6547581
	3				0			83.6301381				18.6547581
